mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	5/8	6/8	2	1	D.V	D	I		V	V							M	0	0	1, 5, 2		1	1
2	1	1/2	2.5	0	0	6/8	2	1	I[I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
2	1	3	0.5	5/8	5/8	6/8	2	1	V+/IV	D	I	I	V+/IV	V	+			IV			+	0	0	0, 4, 8		0	0
3	2	7/2	1.5	0	0	6/8	2	1	IV	D	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
3	2	5	1.5	3/8	3/8	6/8	2	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
4	3	13/2	1.5	0	0	6/8	2	1	IV6	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	8	1.5	3/8	3/8	6/8	2	1	I]	D	I	I	I	I							M	0	0	0, 4, 1		0	0
5	4	19/2	1.5	0	0	6/8	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	11	1.5	3/8	3/8	6/8	2	1	I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
6	5	25/2	1.0	0	0	6/8	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	5	27/2	0.5	1/4	1/4	6/8	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	5	14	1.5	3/8	3/8	6/8	2	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	6	31/2	1.5	0	0	6/8	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	17	1.5	3/8	3/8	6/8	2	1	V65\\	D	I		V65	V		65				\\	Mm7	0	0	5, 2, -1, 1		1	5
8	7	37/2	1.0	0	0	6/8	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	39/2	0.5	1/4	1/4	6/8	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
8	7	20	1.5	3/8	3/8	6/8	2	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	8	43/2	1.5	0	0	6/8	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	23	1.5	3/8	3/8	6/8	2	1	V65\\	D	I		V65	V		65				\\	Mm7	0	0	5, 2, -1, 1		1	5
10	9	49/2	1.0	0	0	6/8	2	1	V.IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	9	51/2	0.5	1/4	1/4	6/8	2	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
